DATE_TIME,PEAK_POWER_KW,PEAK_CURRENT_A,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,ENERGY_KWH_HOUR,AVG_POWER_KW,IS_GENERATING
08-06-2020 13:00,1184752.534,1648234.203,30.03479876,51.15578929,0.739381324,19745.87557,19745.87557,1
08-06-2020 14:00,1325885.166,1844578.693,30.73294803,52.26200913,0.756439175,22098.0861,22098.0861,1
08-06-2020 15:00,996866.6839,1386846.381,30.68725431,46.36428611,0.550325514,16614.44473,16614.44473,1
08-06-2020 16:00,594062.475,826462.9635,28.89824249,37.54336327,0.329775145,9901.04125,9901.04125,0
08-06-2020 17:00,247760.1607,344685.2903,28.5210477,32.09276253,0.1503642,4129.336012,4129.336012,0
08-06-2020 18:00,31952.63929,44452.68649,26.90605889,25.85074161,0.021085617,532.5439881,532.5439881,0
08-06-2020 19:00,0,0,25.362414,22.77380096,0,0,0,0
08-06-2020 20:00,0,0,24.20659125,21.0109079,0,0,0,0
08-06-2020 21:00,0,0,23.44206507,20.54684373,0,0,0,0
08-06-2020 22:00,0,0,23.18568752,20.79011296,0,0,0,0
08-06-2020 23:00,0,0,22.67348122,20.08241757,0,0,0,0
09-06-2020 00:00,0,0,22.17747532,19.37974561,0,0,0,0
09-06-2020 01:00,0,0,21.78107076,19.43136446,0,0,0,0
09-06-2020 02:00,0,0,21.39896813,19.23435069,0,0,0,0
09-06-2020 03:00,0,0,21.2947587,19.31156699,0,0,0,0
09-06-2020 04:00,0,0,21.32733222,19.74336708,0,0,0,0
09-06-2020 05:00,2389.2875,3323.989834,21.20513653,19.34877984,0.001756639,39.82145833,39.82145833,0
09-06-2020 06:00,125046.3804,173965.2081,21.8015402,20.86695186,0.073119603,2084.106339,2084.106339,0
09-06-2020 07:00,374769.2107,521380.9752,23.46480594,27.80472693,0.242094761,6246.153512,6246.153512,0
09-06-2020 08:00,891427.1143,1240158.276,25.60453971,40.48400447,0.529862147,14857.11857,14857.11857,0
09-06-2020 09:00,1091604.13,1518645.635,27.60020567,46.44350396,0.635675445,18193.40217,18193.40217,1
09-06-2020 10:00,1369273.537,1904940.832,28.64433573,49.73477329,0.820018426,22821.22562,22821.22562,1
09-06-2020 11:00,1377278.027,1916076.722,30.01361666,54.02390824,0.822154188,22954.63378,22954.63378,1
09-06-2020 12:00,1237313.804,1721357.729,30.42302574,51.55904223,0.741791621,20621.89673,20621.89673,1
09-06-2020 13:00,1206010.279,1677808.094,31.18157375,54.13451167,0.711619275,20100.17131,20100.17131,1
09-06-2020 14:00,972299.6036,1352668.525,30.79053438,45.57806814,0.527187159,16204.99339,16204.99339,0
09-06-2020 15:00,1018127.416,1416424.428,30.45999315,44.84190512,0.55960391,16968.79027,16968.79027,1
09-06-2020 16:00,642036.8946,893205.2384,29.75537431,39.36570648,0.355079187,10700.61491,10700.61491,0
09-06-2020 17:00,269928.5196,375526.0325,28.1978032,31.79951893,0.150549613,4498.808661,4498.808661,0
09-06-2020 18:00,31058.05536,43208.13644,26.60404881,25.75563897,0.018156357,517.634256,517.634256,0
09-06-2020 19:00,0,0,25.25651431,22.93722384,0,0,0,0
09-06-2020 20:00,0,0,24.47472097,22.10104736,0,0,0,0
09-06-2020 21:00,0,0,23.73062621,21.33622806,0,0,0,0
09-06-2020 22:00,0,0,23.09958524,20.67245887,0,0,0,0
09-06-2020 23:00,0,0,22.86234364,20.63720284,0,0,0,0
10-06-2020 00:00,0,0,22.73380709,20.8686557,0,0,0,0
10-06-2020 01:00,0,0,22.46825659,20.64372286,0,0,0,0
10-06-2020 02:00,0,0,22.36258001,20.64217471,0,0,0,0
10-06-2020 03:00,0,0,22.1383074,20.0592852,0,0,0,0
10-06-2020 04:00,0,0,21.9001249,19.82318476,0,0,0,0
10-06-2020 05:00,1437.325,1999.614399,21.84368932,19.42777107,0.001121859,23.95541667,23.95541667,0
10-06-2020 06:00,116522.6179,162106.9031,22.20272586,21.04685528,0.068538956,1942.043631,1942.043631,0
10-06-2020 07:00,425683.4196,592213.101,23.83812418,29.56388588,0.269486081,7094.723661,7094.723661,0
10-06-2020 08:00,601413.4571,836689.6901,25.34204483,35.40445606,0.327856377,10023.55762,10023.55762,0
10-06-2020 09:00,893614.4196,1243201.267,26.85327175,41.59265176,0.503906301,14893.57366,14893.57366,0
10-06-2020 10:00,790663.4036,1099975.25,27.46779009,39.6251233,0.434816078,13177.72339,13177.72339,0
10-06-2020 11:00,1110157.682,1544457.438,28.38748968,44.46879074,0.655398122,18502.62804,18502.62804,1
10-06-2020 12:00,1470501.595,2045769.859,30.36784704,53.80038357,0.870521776,24508.35991,24508.35991,1
10-06-2020 13:00,1201025.191,1670872.813,31.04691125,49.49961278,0.677473634,20017.08652,20017.08652,1
10-06-2020 14:00,678939.4911,944544.3324,29.25050541,40.4796058,0.384166425,11315.65818,11315.65818,0
10-06-2020 15:00,486498.6911,676819.6392,24.70111036,28.99829299,0.238085445,8108.311518,8108.311518,0
10-06-2020 16:00,483670.1089,672884.5002,26.19927138,33.67604221,0.253561533,8061.168482,8061.168482,0
10-06-2020 17:00,215683.2893,300059.7714,25.86529587,29.12942998,0.11536288,3594.721488,3594.721488,0
10-06-2020 18:00,13251.675,18435.80272,25.05827812,24.57646341,0.00777753,220.86125,220.86125,0
10-06-2020 19:00,0,0,24.43826919,23.06190078,0,0,0,0
10-06-2020 20:00,0,0,22.81435758,21.64605171,0,0,0,0
10-06-2020 21:00,0,0,22.31033354,21.01137297,0,0,0,0
10-06-2020 22:00,0,0,22.03365032,20.68221453,0,0,0,0
10-06-2020 23:00,0,0,22.42312528,21.24942859,0,0,0,0
11-06-2020 00:00,0,0,22.48238769,21.55381977,0,0,0,0
11-06-2020 01:00,0,0,22.23443988,20.9638247,0,0,0,0
11-06-2020 02:00,0,0,21.87672545,20.46740435,0,0,0,0
11-06-2020 03:00,0,0,21.39824461,19.73345695,0,0,0,0
11-06-2020 04:00,0,0,21.20215215,19.6237682,0,0,0,0
11-06-2020 05:00,0,0,21.79798267,20.29490876,0.000291035,0,0,0
11-06-2020 06:00,45031.24643,62647.71626,21.90072244,21.26924622,0.024167339,750.5207738,750.5207738,0
11-06-2020 07:00,203633.2714,283295.7207,22.36407218,24.57640599,0.10200468,3393.887857,3393.887857,0
11-06-2020 08:00,403620.7625,561519.4118,23.57674393,29.44309214,0.202206718,6727.012708,6727.012708,0
11-06-2020 09:00,577214.8679,803024.4803,24.47055644,33.17383057,0.287104392,9620.247798,9620.247798,0
11-06-2020 10:00,754676.4054,1049909.942,25.44056932,36.39669004,0.383824639,12577.94009,12577.94009,0
11-06-2020 11:00,1018890.821,1417486.482,26.66825743,41.03330231,0.536526485,16981.51369,16981.51369,1
11-06-2020 12:00,993653.6911,1382376.448,27.54010362,41.973788,0.526653604,16560.89485,16560.89485,1
11-06-2020 13:00,817411.1232,1137186.824,27.96887402,39.52163306,0.432618026,13623.51872,13623.51872,0
11-06-2020 14:00,1064557.559,1481018.297,28.60487263,43.16772062,0.570752896,17742.62598,17742.62598,1
11-06-2020 15:00,840376.9411,1169136.996,28.44018086,40.02593635,0.449551853,14006.28235,14006.28235,0
11-06-2020 16:00,482363.4518,671066.6717,27.42261857,32.99964814,0.254237987,8039.390863,8039.390863,0
11-06-2020 17:00,189060.7821,263022.3939,26.34334646,27.47213682,0.100708166,3151.013036,3151.013036,0
11-06-2020 18:00,22132.01429,30790.17929,25.30195285,24.17087867,0.012778591,368.8669048,368.8669048,0
11-06-2020 19:00,0,0,24.40420527,22.71572034,0,0,0,0
11-06-2020 20:00,0,0,23.99793438,22.67507471,0,0,0,0
11-06-2020 21:00,0,0,23.71160656,22.3229589,0,0,0,0
11-06-2020 22:00,0,0,23.49337113,22.25120495,0,0,0,0
11-06-2020 23:00,0,0,23.04699233,21.15315965,0,0,0,0
12-06-2020 00:00,0,0,22.7099249,20.86276756,0,0,0,0
12-06-2020 01:00,0,0,22.47515043,20.55097329,0,0,0,0
12-06-2020 02:00,0,0,22.03282914,19.68748896,0,0,0,0
12-06-2020 03:00,0,0,21.89532061,20.48646157,0,0,0,0
12-06-2020 04:00,0,0,21.18870704,19.79490419,0,0,0,0
12-06-2020 05:00,0,0,20.94267335,19.95503331,0.000425049,0,0,0
12-06-2020 06:00,52894.8875,73587.65672,21.29239554,21.07888679,0.029364432,881.5814583,881.5814583,0
12-06-2020 07:00,148815.3482,207032.7261,21.97111499,23.53225093,0.076558975,2480.255804,2480.255804,0
12-06-2020 08:00,431363.0929,600114.6934,23.00207985,27.1652162,0.222128971,7189.384881,7189.384881,0
12-06-2020 09:00,747322.1482,1039678.659,24.31866385,34.83418898,0.393000581,12455.36914,12455.36914,0
12-06-2020 10:00,920753.7643,1280957.671,25.3228403,37.4717489,0.475521619,15345.89607,15345.89607,0
12-06-2020 11:00,1147790.068,1596811.818,25.94565591,40.64208906,0.604016229,19129.83446,19129.83446,1
12-06-2020 12:00,1014834.888,1411843.845,27.07510748,43.35577737,0.545980452,16913.91479,16913.91479,1
12-06-2020 13:00,1100450.704,1530953.036,27.74245959,43.33752881,0.593522246,18340.84506,18340.84506,1
12-06-2020 14:00,874416.0643,1216492.41,28.41492473,41.39162005,0.474684606,14573.60107,14573.60107,0
12-06-2020 15:00,637459.8839,886837.6761,27.93721471,36.5187756,0.338327369,10624.3314,10624.3314,0
12-06-2020 16:00,340167.4214,473242.7767,27.08942805,31.32593435,0.179924123,5669.457024,5669.457024,0
12-06-2020 17:00,224489.725,312311.3329,26.44138475,28.85844558,0.125395386,3741.495417,3741.495417,0
12-06-2020 18:00,28587.425,39770.98197,25.60009467,25.24039918,0.016537728,476.4570833,476.4570833,0
12-06-2020 19:00,0,0,24.03673333,22.54032495,0,0,0,0
12-06-2020 20:00,0,0,22.89773979,21.34733118,0,0,0,0
12-06-2020 21:00,0,0,22.57288857,20.97925814,0,0,0,0
12-06-2020 22:00,0,0,22.58012113,21.00750496,0,0,0,0
12-06-2020 23:00,0,0,22.13167113,19.95852089,0,0,0,0
13-06-2020 00:00,0,0,21.68499789,19.54601069,0,0,0,0
13-06-2020 01:00,0,0,21.71973205,19.63883292,0,0,0,0
13-06-2020 02:00,0,0,21.81194869,19.76025771,0,0,0,0
13-06-2020 03:00,0,0,21.76894321,19.85722703,0,0,0,0
13-06-2020 04:00,0,0,21.69741842,19.68623421,0,0,0,0
13-06-2020 05:00,1392.05,1936.627572,21.49567286,18.97895273,0.001012823,23.20083333,23.20083333,0
13-06-2020 06:00,93855.79643,130572.6972,21.37360183,19.70665521,0.056295915,1564.263274,1564.263274,0
13-06-2020 07:00,442735.5107,615936.0633,23.49087163,29.32145977,0.28018024,7378.925179,7378.925179,0
13-06-2020 08:00,874202.6554,1216195.514,25.6068411,39.6170046,0.500854352,14570.04426,14570.04426,0
13-06-2020 09:00,1083696.454,1507644.432,26.91041073,44.40533028,0.621915542,18061.60756,18061.60756,1
13-06-2020 10:00,1376040.736,1914355.396,28.10892168,48.69925883,0.767871242,22934.01226,22934.01226,1
13-06-2020 11:00,1606855.943,2235466.774,29.33234128,53.34782424,0.929282731,26780.93238,26780.93238,1
13-06-2020 12:00,1497112.87,2082791.61,29.67422073,52.68337104,0.881527682,24951.88116,24951.88116,1
13-06-2020 13:00,1159674.548,1613345.572,27.4454272,42.90146153,0.635169987,19327.90914,19327.90914,1
13-06-2020 14:00,1348616.979,1876203.315,26.87988029,46.75214582,0.756629991,22476.94964,22476.94964,1
13-06-2020 15:00,1033480.741,1437784.058,27.84731982,44.49812509,0.581088229,17224.67902,17224.67902,1
13-06-2020 16:00,426755.2232,593704.2,26.97407063,34.71015676,0.230335401,7112.587054,7112.587054,0
13-06-2020 17:00,164560.3179,228937.214,25.85680386,28.26876763,0.091585557,2742.671964,2742.671964,0
13-06-2020 18:00,21509.98036,29924.80229,24.80185243,24.04571425,0.013588948,358.4996726,358.4996726,0
13-06-2020 19:00,0,0,23.94755056,22.08315801,0,0,0,0
13-06-2020 20:00,0,0,23.59697426,22.14575525,0,0,0,0
13-06-2020 21:00,0,0,22.93564829,20.75573273,0,0,0,0
13-06-2020 22:00,0,0,22.44224248,20.03238955,0,0,0,0
13-06-2020 23:00,0,0,22.26054632,20.32773685,0,0,0,0
14-06-2020 00:00,0,0,22.36802129,20.82829905,0,0,0,0
14-06-2020 01:00,0,0,22.57649159,21.123536,0,0,0,0
14-06-2020 02:00,0,0,22.53495808,21.24179504,0,0,0,0
14-06-2020 03:00,0,0,22.20623915,20.41233802,0,0,0,0
14-06-2020 04:00,0,0,22.25037387,20.52143345,0,0,0,0
14-06-2020 05:00,720.2,1001.946178,22.4558004,21.29167154,0.000957079,12.00333333,12.00333333,0
14-06-2020 06:00,96619.62679,134417.7531,22.74998318,23.01488931,0.055611373,1610.327113,1610.327113,0
14-06-2020 07:00,444462.9196,618339.2441,23.62084908,28.69784018,0.2424948,7407.715327,7407.715327,0
14-06-2020 08:00,615829.9,856745.9242,23.99786014,31.15177723,0.330171728,10263.83167,10263.83167,0
14-06-2020 09:00,1018676.252,1417187.972,25.59947529,40.35388296,0.549400763,16977.93753,16977.93753,1
14-06-2020 10:00,1242529.918,1728614.416,26.42061241,41.89526374,0.673202064,20708.83196,20708.83196,1
14-06-2020 11:00,1007085.157,1401062.377,26.4826469,42.83202231,0.57747439,16784.75262,16784.75262,1
14-06-2020 12:00,880253.4571,1224613.423,25.15065987,36.44454217,0.494568918,14670.89095,14670.89095,0
14-06-2020 13:00,1300110.639,1808721.03,26.52752264,45.63832772,0.811536898,21668.51065,21668.51065,1
14-06-2020 14:00,1172807.493,1631616.197,27.58411306,50.53365587,0.712413404,19546.79155,19546.79155,1
14-06-2020 15:00,960925.7839,1336845.205,27.23574951,42.66221265,0.519517929,16015.42973,16015.42973,0
14-06-2020 16:00,424820.9768,591013.2658,26.45563555,33.25387054,0.227631463,7080.349613,7080.349613,0
14-06-2020 17:00,141164.7357,196389.1522,25.68032914,27.65912455,0.07654469,2352.745595,2352.745595,0
14-06-2020 18:00,16632.36071,23139.03117,25.02646427,24.45060082,0.010529832,277.2060119,277.2060119,0
14-06-2020 19:00,0,0,24.40026952,22.94106729,0,0,0,0
14-06-2020 20:00,0,0,23.90655217,22.60718133,0,0,0,0
14-06-2020 21:00,0,0,23.83249691,22.80365069,0,0,0,0
14-06-2020 22:00,0,0,23.57676806,21.86496559,0,0,0,0
14-06-2020 23:00,0,0,23.39315329,22.06129537,0,0,0,0
15-06-2020 00:00,0,0,23.13577014,22.36929027,0,0,0,0
15-06-2020 01:00,0,0,22.57282218,21.73109082,0,0,0,0
15-06-2020 02:00,0,0,22.0869488,20.90481708,0,0,0,0
15-06-2020 03:00,0,0,22.14294445,21.30097576,0,0,0,0
15-06-2020 04:00,0,0,21.67577171,20.59024724,0,0,0,0
15-06-2020 05:00,1418.9,1973.981438,21.45980634,20.01010579,0.001268176,23.64833333,23.64833333,0
15-06-2020 06:00,125967.8143,175247.112,22.00594285,22.49750724,0.070441339,2099.463571,2099.463571,0
15-06-2020 07:00,381645.6429,530947.5052,23.52988943,28.84159066,0.213721365,6360.760714,6360.760714,0
15-06-2020 08:00,954753.9893,1328258.97,25.63210993,41.06909197,0.540299876,15912.56649,15912.56649,0
15-06-2020 09:00,1125243.671,1565445.148,26.53767092,43.81264313,0.636110492,18754.06119,18754.06119,1
15-06-2020 10:00,1346564.929,1873348.492,27.79923691,47.94038264,0.771710238,22442.74881,22442.74881,1
15-06-2020 11:00,1124304.238,1564138.203,28.46163597,46.1065195,0.649246751,18738.40396,18738.40396,1
15-06-2020 12:00,913701.7661,1271146.893,28.74306619,42.57847421,0.504271625,15228.36277,15228.36277,0
15-06-2020 13:00,650515.9768,905001.3839,28.38929534,39.84406975,0.353765592,10841.93295,10841.93295,0
15-06-2020 14:00,914308.4036,1271990.85,27.43279793,39.77208158,0.473391411,15238.47339,15238.47339,0
15-06-2020 15:00,718073.8,998988.1969,28.02266135,39.44465305,0.391969436,11967.89667,11967.89667,0
15-06-2020 16:00,398001.8518,553702.3525,27.33979161,33.16111705,0.208768394,6633.364196,6633.364196,0
15-06-2020 17:00,215576.9804,299911.8738,26.83000865,30.33611607,0.116425436,3592.949673,3592.949673,0
15-06-2020 18:00,17180.00179,23900.91242,25.67055389,25.64614232,0.01080862,286.3333631,286.3333631,0
15-06-2020 19:00,0,0,23.06523069,21.8241076,2.68E-06,0,0,0
15-06-2020 20:00,0,0,23.33684132,22.0790508,0,0,0,0
15-06-2020 21:00,0,0,23.01675679,21.13574963,0,0,0,0
15-06-2020 22:00,0,0,23.37598572,22.30777529,0,0,0,0
15-06-2020 23:00,0,0,23.56334451,22.89228307,0,0,0,0
16-06-2020 00:00,0,0,22.75930636,21.32666143,0,0,0,0
16-06-2020 01:00,0,0,22.6856652,21.26338044,0,0,0,0
16-06-2020 02:00,0,0,22.58091629,21.69324636,0,0,0,0
16-06-2020 03:00,0,0,22.45330859,21.16227803,0,0,0,0
16-06-2020 04:00,0,0,22.60652457,21.77224136,0,0,0,0
16-06-2020 05:00,57.1,79.43783222,22.57988684,21.72800127,0.000460612,0.951666667,0.951666667,0
16-06-2020 06:00,82045.3125,114141.8874,22.78731913,22.89132634,0.045290865,1367.421875,1367.421875,0
16-06-2020 07:00,381394.4054,530597.9822,23.57982984,28.13220597,0.212780175,6356.573423,6356.573423,0
16-06-2020 08:00,698119.2232,971227.2806,24.86739718,35.40872066,0.379981145,11635.32039,11635.32039,0
16-06-2020 09:00,1008589.7,1403155.506,26.03337173,40.57017494,0.563614011,16809.82833,16809.82833,1
16-06-2020 10:00,1279372.95,1779870.644,27.34580669,48.08670958,0.714308861,21322.8825,21322.8825,1
16-06-2020 11:00,956614.4625,1330847.271,27.9634097,45.58062422,0.533691832,15943.57437,15943.57437,0
16-06-2020 12:00,775272.7643,1078563.709,27.89688777,42.13606431,0.420836046,12921.21274,12921.21274,0
16-06-2020 13:00,872306.4679,1213557.528,28.275429,42.60050101,0.466502071,14538.44113,14538.44113,0
16-06-2020 14:00,869594.9839,1209785.297,28.73159257,42.87148961,0.477453394,14493.24973,14493.24973,0
16-06-2020 15:00,669490.2708,931398.5255,28.10764338,38.08227923,0.35448266,11158.17118,11158.17118,0
16-06-2020 16:00,385031.4571,535657.8685,27.67886551,33.5023839,0.212006431,6417.190952,6417.190952,0
16-06-2020 17:00,179496.3911,249716.3607,26.48463799,28.3385838,0.098894371,2991.606518,2991.606518,0
16-06-2020 18:00,25214.69286,35078.81857,25.41242135,24.36629818,0.014478897,420.2448809,420.2448809,0
16-06-2020 19:00,0,0,24.47538216,22.77299146,0,0,0,0
16-06-2020 20:00,0,0,23.7333591,21.39004434,0,0,0,0
16-06-2020 21:00,0,0,23.38466819,21.42399636,0,0,0,0
16-06-2020 22:00,0,0,22.92244146,20.84978802,0,0,0,0
16-06-2020 23:00,0,0,22.92404192,21.31209041,0,0,0,0
17-06-2020 00:00,0,0,22.83212468,21.35452893,0,0,0,0
17-06-2020 01:00,0,0,22.68391649,21.25880646,0,0,0,0
17-06-2020 02:00,0,0,22.69594023,21.74726269,0,0,0,0
17-06-2020 03:00,0,0,22.80457054,22.36483074,0,0,0,0
17-06-2020 04:00,0,0,22.57856509,21.70419787,0,0,0,0
17-06-2020 05:00,41.9875,58.41323959,22.06951036,21.27321428,0.00033162,0.699791667,0.699791667,0
17-06-2020 06:00,47077.68393,65494.7313,22.10742445,22.30607414,0.034650267,784.6280655,784.6280655,0
17-06-2020 07:00,371547.3911,516898.7621,23.03735842,28.17188223,0.19974507,6192.456518,6192.456518,0
17-06-2020 08:00,517187.8375,719514.5475,24.23255305,32.29835582,0.270529084,8619.797292,8619.797292,0
17-06-2020 09:00,763381.2804,1062020.211,25.27576111,36.29674855,0.398626263,12723.02134,12723.02134,0
17-06-2020 10:00,874714.8929,1216908.142,26.13817447,39.38325243,0.464300128,14578.58155,14578.58155,0
17-06-2020 11:00,1167306.993,1623963.871,27.26145854,43.62210494,0.663332085,19455.11655,19455.11655,1
17-06-2020 12:00,1374144.046,1911716.711,28.7854069,50.21950923,0.789285785,22902.40077,22902.40077,1
17-06-2020 13:00,1083062.829,1506762.929,28.78054963,43.78031911,0.581676029,18051.04714,18051.04714,1
17-06-2020 14:00,897747.9786,1248951.897,28.68585093,42.04464828,0.478558137,14962.46631,14962.46631,0
17-06-2020 15:00,254937.6589,354670.6651,25.81830314,29.26013882,0.126960082,4248.960982,4248.960982,0
17-06-2020 16:00,288961.625,402004.9927,24.14171671,27.66858762,0.143055622,4816.027083,4816.027083,0
17-06-2020 17:00,155295.3268,216047.7078,24.20297385,26.19718317,0.081460828,2588.255446,2588.255446,0
17-06-2020 18:00,23594.23929,32824.43471,23.8214779,23.33450077,0.013214861,393.2373214,393.2373214,0
17-06-2020 19:00,0,0,23.31275258,22.28035317,0,0,0,0
17-06-2020 20:00,0,0,22.90619255,21.04115935,0,0,0,0
17-06-2020 21:00,0,0,22.94225132,21.710032,0,0,0,0
17-06-2020 22:00,0,0,22.22061957,21.08646766,0,0,0,0
17-06-2020 23:00,0,0,21.99955146,20.78692571,0,0,0,0
18-06-2020 00:00,0,0,21.99955146,20.78692571,0,0,0,0
